Unnamed: 0,cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance,has_cq,has_cc,has_sv,av_spending,av_deposit,n_spending,n_deposit,total_balance_sept
344,1362568,0,16,1,0,M ,1,CA  ,4561143213625680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-108.19615384615383,124.18458333333332,65.0,24.0,0.0517827977218377,13625682.0,1.0,4273.62,221.3,-67.94777777777777,41.97470588235294,9.0,17.0,1.3590934684684683,13625683.0,1.0,284.16,386.2,1,1,1,0.7882930784607884,0.06586906441034775,0.44311377245508987,0.6612903225806451,0.5170225429781692
345,1362772,12456,31,1,2,M ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-129.0859677419355,215.89111111111112,62.0,18.0,0.0044250034456994,13627722.0,1.0,4135.59,18.3,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.8448519197192588,0.08558381280110114,0.37125748502994016,0.29032258064516125,0.4670664622751891
346,1363037,8257,29,8,0,F ,2,PA  ,4561143213630370.0,1.0,0.0,1000.0,-122.22222222222224,100.0,9.0,1.0,,-154.5827868852459,305.70217391304345,61.0,23.0,0.0708737676022236,13630372.0,1.0,2581.35,182.95,-64.7075,100.167,4.0,20.0,6.6200186849650455,13630373.0,1.0,310.41,2054.92,1,1,1,0.589537026318703,0.20053726371225947,0.44311377245508987,0.7096774193548387,0.5704692751450693
347,1363241,30217,46,6,0,F ,1,TX  ,4561143213632410.0,1.0,287.85,1352.7,-163.48055555555558,651.0766666666667,54.0,12.0,4.699322563835331,-64.95788732394367,244.21117647058824,71.0,17.0,0.038367551536164,13632412.0,1.0,478.79,18.37,-131.7045,182.3154545454545,20.0,22.0,6.032396065669677,13632413.0,1.0,273.49,1649.8,1,1,1,0.5671451576664367,0.42718478972143187,0.8682634730538923,0.8225806451612903,0.4922624033860251
348,1363302,50704,55,5,1,M ,2,CA  ,4561143213633020.0,0.0,1731.39,0.0,-237.55857142857144,875.2199999999999,7.0,4.0,0.0,-139.1158208955224,435.8322222222222,67.0,18.0,0.7316451368886562,13633022.0,1.0,5499.36,4023.58,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.547276052678089,0.5197288919476942,0.44311377245508987,0.3548387096774194,0.8066592846072189
349,1363098,21909,51,1,1,M ,2,HI  ,,,,0.0,0.0,0.0,0.0,0.0,,-93.71079365079363,160.3642105263158,63.0,19.0,0.0061609214595574,13630982.0,1.0,2874.57,17.71,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.8873692470929815,0.06357177237657115,0.37724550898203596,0.3064516129032258,0.467016438365456
350,1362894,59542,57,7,0,M ,1,NY  ,4561143213628940.0,0.0,1500.62,1840.0,-153.33333333333334,1521.75,12.0,1.0,1.2261598539270435,0.0,0.0,0.0,0.0,,,,,0.0,-259.00454545454545,79.738,11.0,15.0,0.1789535380427764,13628943.0,1.0,2013.26,360.28,0,1,1,0.5044122034327854,0.6348637907777012,0.1377245508982036,0.25806451612903225,0.34005490759990364
351,1362486,10701,76,6,0,F ,3,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-112.30666666666669,5.4338461538461535,9.0,13.0,0.7789196193199588,13624862.0,1.0,4252.39,3312.27,-85.78222222222222,37.7375,9.0,16.0,0.4086051743532058,13624863.0,1.0,284.48,116.24,1,0,1,0.7619174928641601,0.01711403674096034,0.10778443113772455,0.46774193548387094,0.7562055083955381
352,1362690,24131,47,7,1,F ,2,NV  ,4561143213626900.0,1.0,86.09,1200.0,-91.8056,111.3525,25.0,12.0,13.938901149959344,-111.93057142857144,240.223,70.0,20.0,0.0853814582327378,13626902.0,1.0,3313.6,282.92,-73.74833333333333,26.779090909090908,6.0,11.0,0.4294530587055465,13626903.0,0.0,259.26,111.34,1,1,1,0.6664921139412437,0.14998778001626722,0.6047904191616766,0.6935483870967741,0.39719916977267095
353,1362955,15746,30,0,3,M ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-105.27888888888889,83.11764705882354,9.0,17.0,3.868614038331176,13629553.0,1.0,162.27,627.76,0,0,1,0.8734655842852369,0.032949597182300304,0.05389221556886228,0.27419354838709675,0.5187403131666322
354,1363159,11029,46,4,0,M ,1,NM  ,4561143213631590.0,0.0,959.72,10.0,-10.0,242.96,1.0,4.0,0.0104197057475096,-44.7786046511628,89.70166666666665,43.0,18.0,0.1032741958748016,13631592.0,1.0,346.65,35.8,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.9341617411965636,0.13187413626978658,0.2634730538922156,0.3548387096774194,0.4677023594328136
355,1362547,30413,37,3,0,M ,2,NY  ,4561143213625470.0,1.0,0.0,952.52,-143.3987037037037,857.59,54.0,8.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.8276494805473048,0.3399668547832071,0.32335329341317365,0.12903225806451613,0.38475423846652124
356,1362669,0,13,5,0,F ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-128.53333333333333,104.18772727272729,6.0,22.0,9.736778569786155,13626693.0,1.0,173.96,1693.81,0,0,1,0.8455161295407564,0.04130222361258837,0.035928143712574856,0.3548387096774194,0.6091267351513774
357,1363016,41317,54,4,1,M ,2,CA  ,4561143213630160.0,1.0,1219.77,1223.77,-286.0885714285714,1342.2183333333337,56.0,12.0,1.003279306754552,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.6561509091666896,0.5320837990364763,0.3353293413173653,0.1935483870967742,0.3617559579324354
358,1363485,19863,48,8,0,F ,1,WA  ,4561143213634850.0,1.0,4161.24,1000.0,-95.3846153846154,2221.255,13.0,2.0,0.2403129836298795,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.1966666666666666,0.0,12.0,1.0151866151866151,13634853.0,1.0,155.4,157.76,0,1,1,0.8853574852161693,0.880630529938059,0.07784431137724551,0.22580645161290322,0.3941044702722317
359,1363403,37364,52,2,1,F ,4,OH  ,4561143213634030.0,1.0,0.0,1900.0,-183.9009090909091,122.91,11.0,1.0,,-180.10344827586206,301.26300000000003,58.0,20.0,0.0765731139760868,13634032.0,1.0,4787.32,366.58,-170.41500000000002,65.10352941176471,4.0,17.0,1.3648551222191707,13634033.0,1.0,1165.12,1590.22,1,1,1,0.35768279999200825,0.1939595877089996,0.437125748502994,0.6129032258064516,0.4703307343509948
360,1363342,32700,53,3,1,F ,4,TX  ,4561143213633420.0,1.0,616.39,1600.0,-178.55603174603175,864.8241666666667,63.0,12.0,2.5957591784422203,-70.47068493150684,448.5645454545455,73.0,11.0,0.0643365983971504,13633422.0,1.0,224.6,14.45,-132.45818181818183,128.1757142857143,22.0,21.0,0.2067415730337078,13633423.0,1.0,280.35,57.96,1,1,1,0.5414943181428638,0.5714666962218785,0.9461077844311377,0.7096774193548387,0.3359961880085057
361,1362526,43872,41,1,0,F ,2,CA  ,4561143213625260.0,1.0,4400.06,1982.36,0.0,237.77916666666667,0.0,12.0,0.4505302200424539,-122.16875,504.2033333333333,72.0,12.0,0.0485182207559985,13625262.0,1.0,2885.72,140.01,-300.4525,105.68411764705884,4.0,17.0,2.076292994092276,13625263.0,1.0,551.82,1145.74,1,1,1,0.4920526470047436,0.3360330156673818,0.45508982035928147,0.6612903225806451,0.4064518973475457
362,1363138,13137,72,2,0,F ,2,TX  ,4561143213631380.0,1.0,92.13,914.08,-114.70194444444444,280.22083333333336,36.0,12.0,9.921632475849345,-41.76222222222222,211.92916666666667,63.0,12.0,0.1501112293258535,13631382.0,1.0,103.39,15.52,-50.954,75.28941176470589,5.0,17.0,4.820909429742825,13631383.0,1.0,268.3,1293.45,1,1,1,0.7507046587897266,0.22494501113315246,0.6227544910179641,0.6612903225806451,0.49899613035383006
363,1362791,7914,81,1,0,F ,2,NY  ,4561143213627910.0,1.0,3115.73,157.42,-138.87928571428571,802.4845454545455,42.0,11.0,0.0505242752099828,-92.97951612903223,247.993125,62.0,16.0,0.3272781729689255,13627912.0,1.0,2671.0,874.16,-165.40636363636364,82.82423076923078,11.0,26.0,3.1116661397407523,13627913.0,1.0,158.15,492.11,1,1,1,0.5225280573501053,0.4492648968375051,0.688622754491018,0.8548387096774194,0.5680087770765009
364,1362730,12988,37,7,3,F ,4,WA  ,4561143213627300.0,1.0,0.0,3000.0,-134.79423076923078,183.6266666666667,26.0,3.0,,-43.49722222222223,172.13,72.0,17.0,0.085040071237756,13627302.0,0.0,224.6,19.1,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7857119782578685,0.1410294838265657,0.5868263473053893,0.3225806451612903,0.21277542825553902
365,1363056,2442,19,1,0,F ,1,WI  ,4561143213630560.0,1.0,303.47,821.42,-156.26521739130433,308.04200000000003,23.0,10.0,2.7067584934260385,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.8121852520687464,0.12211437852718512,0.1377245508982036,0.16129032258064516,0.39586972078179733
366,1363199,0,16,1,0,M ,1,CA  ,4561143213631990.0,1.0,2135.18,127.09,-128.76444444444442,268.8908333333333,9.0,12.0,0.0595219138433293,-100.66523809523808,54.25066666666667,21.0,15.0,0.4897482684874527,13631992.0,0.0,2548.35,1248.05,-215.98666666666665,45.93529411764706,3.0,17.0,2.1223300970873784,13631993.0,1.0,118.45,251.39,1,1,1,0.46465527807658547,0.1463098647018339,0.19760479041916168,0.7096774193548387,0.5818713351127148
367,1363117,38736,48,7,5,M ,4,FL  ,4561143213631170.0,1.0,1568.22,1112.8,-201.99666666666667,653.5066666666667,36.0,12.0,0.7095943171238729,-66.14209302325581,299.12125,43.0,8.0,0.0,13631172.0,1.0,451.14,0.0,0.0,0.3699999999999999,0.0,12.0,1.0151577222449817,13631173.0,1.0,292.92,297.36,1,1,1,0.6777247400126536,0.37778857536132127,0.47305389221556887,0.5161290322580645,0.3963767427821433
368,1362995,45195,59,9,2,M ,2,PA  ,4561143213629950.0,0.0,1660.56,21.66,-116.8175,398.2658333333334,24.0,12.0,0.0130437924555571,-123.99333333333334,535.8405263157895,69.0,19.0,5.256166535742341,13629952.0,1.0,381.9,2007.33,-242.1638888888889,274.5544,18.0,25.0,6.288301982392805,13629953.0,1.0,473.67,2978.58,1,1,1,0.4195139697391056,0.4791387457383996,0.6646706586826348,0.9032258064516129,0.8864152018422363
369,1363382,13497,61,1,0,F ,2,CO  ,4561143213633820.0,1.0,0.0,1000.0,-68.5916,89.31666666666666,25.0,9.0,,-87.23920634920634,241.45555555555555,63.0,18.0,0.5732355004286684,13633822.0,1.0,2694.39,1544.52,-60.06166666666667,30.82529411764705,6.0,17.0,2.509917889104161,13633823.0,1.0,108.39,272.05,1,1,1,0.7405194125945809,0.14334492044856478,0.562874251497006,0.7096774193548387,0.5347488121441095
370,1362587,8799,27,6,0,F ,2,OK  ,4561143213625870.0,1.0,879.47,859.44,-91.64457627118644,460.20666666666665,59.0,12.0,0.9772249195538222,-106.01,186.69857142857143,58.0,21.0,0.115844054859301,13625872.0,1.0,2520.63,292.0,-117.42,66.8804,6.0,25.0,2.538922822421582,13625873.0,1.0,628.68,1596.17,1,1,1,0.6213127072690945,0.2829597574279814,0.7365269461077845,0.9354838709677419,0.5527370709389912
371,1362505,7735,53,3,1,F ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-43.27462686567164,232.145,67.0,12.0,0.093331206126356,13625052.0,1.0,125.36,11.7,-131.9518181818182,64.14571428571428,11.0,21.0,0.6625221452729909,13625053.0,0.0,310.45,205.68,1,0,1,0.7893958031295368,0.11745591977190047,0.46706586826347307,0.532258064516129,0.4839457164271736
372,1362852,33706,56,6,1,M ,2,NJ  ,4561143213628520.0,1.0,1623.28,1700.0,-143.01538461538462,170.20583333333337,13.0,12.0,1.0472623330540634,-118.1903947368421,339.128125,76.0,16.0,0.0164517342063351,13628522.0,0.0,3616.64,59.5,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.686057470586189,0.2019107777013076,0.5329341317365269,0.45161290322580644,0.3264229682661882
373,1362974,12436,29,8,0,M ,1,CA  ,4561143213629740.0,1.0,802.2,271.87,-129.21615384615384,186.47416666666663,13.0,12.0,0.3389055098479182,-35.15685714285714,112.5625,35.0,16.0,2.489504464518824,13629742.0,1.0,383.02,953.53,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.8024405165719226,0.11854447350309699,0.28742514970059885,0.45161290322580644,0.5233102940727601
374,1363321,33113,55,5,0,M ,2,IN  ,4561143213633210.0,1.0,2076.51,1133.39,-198.77125,616.18,32.0,12.0,0.5458148528059099,-65.58109375000001,396.2605882352941,64.0,17.0,13.111805389935606,13633212.0,1.0,209.65,2748.89,-250.1,128.65875,9.0,24.0,5.846033584250145,13633213.0,1.0,172.7,1009.61,1,1,1,0.3816811003942223,0.4523559661552162,0.62874251497006,0.8548387096774194,0.6880882048708026
375,1362770,76891,42,2,0,F ,1,PA  ,4561143213627700.0,0.0,3645.16,20.0,-327.85805555555555,1438.259090909091,36.0,11.0,0.0054867276059212,-132.80371794871797,926.2809090909092,78.0,11.0,0.5835890888556066,13627702.0,1.0,407.29,237.69,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.4463318432814344,0.9373537783895386,0.6826347305389222,0.3548387096774194,0.4839720001763554
376,1362709,5981,74,4,0,F ,2,CA  ,4561143213627090.0,1.0,266.34,496.15,-112.6675,356.72,40.0,12.0,1.8628444844935048,-63.46144927536232,165.04999999999998,69.0,14.0,0.0824741353303401,13627092.0,1.0,2254.04,185.9,-89.8725,60.0812,8.0,25.0,6.831471551980935,13627093.0,1.0,134.28,917.33,1,1,1,0.6802935676984481,0.2306581494838265,0.7005988023952097,0.8225806451612903,0.5169869327373422
377,1362831,111004,52,2,0,M ,1,FL  ,4561143213628310.0,1.0,4881.13,5600.0,-322.5735,547.3583333333333,20.0,12.0,1.1472753235418849,-151.37176470588236,263.54,17.0,2.0,0.0570409489313462,13628312.0,0.0,2170.02,123.78,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.4303664506411141,0.3214572883688918,0.22155688622754494,0.22580645161290322,0.0012065088737328034
378,1363178,31220,34,4,0,M ,1,NC  ,,,,0.0,0.0,0.0,0.0,0.0,,-63.55242857142857,293.9057142857143,70.0,14.0,0.1271162123385939,13631782.0,1.0,383.35,48.73,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9236165056317512,0.11651045521580962,0.4191616766467066,0.22580645161290322,0.46964650900939087
379,1363096,12072,67,7,0,M ,2,NY  ,4561143213630960.0,1.0,388.35,0.0,0.0,79.094,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,1.0,0.03135453819683413,0.0,0.08064516129032258,0.4655148732105853
381,1363361,26008,34,4,2,F ,4,OR  ,4561143213633610.0,1.0,849.37,462.28,-150.0865625,472.89272727272726,32.0,11.0,0.5442622178791339,-119.8784126984127,245.220625,63.0,16.0,0.00590080403249,13633612.0,0.0,3650.35,21.54,-166.8,90.18,5.0,9.0,0.8853366123578236,13633613.0,0.0,195.18,172.8,1,1,1,0.47505334141841526,0.32042461865732336,0.5988023952095809,0.5806451612903225,0.44279723528873116
382,1363035,8262,60,0,0,M ,2,WI  ,4561143213630350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-43.852753623188406,222.9678571428572,69.0,14.0,1.6076825396825398,13630352.0,1.0,157.5,253.21,0.0,1.8616666666666664,0.0,12.0,1.0304202184155342,13630353.0,1.0,734.38,756.72,1,1,1,0.9472934924014075,0.08912718906695508,0.4131736526946108,0.4193548387096774,0.5511430887305457
383,1362484,10053,42,2,0,F ,1,CO  ,4561143213624840.0,1.0,1278.78,369.72,-116.8905128205128,456.8833333333334,39.0,12.0,0.2891193168488716,-71.08166666666666,162.48375,72.0,16.0,0.0364727219854139,13624842.0,1.0,2613.46,95.32,-257.3425,102.03551724137932,4.0,29.0,10.89633394947628,13624843.0,1.0,194.76,2122.17,1,1,1,0.4647774746408426,0.28597928281557766,0.688622754491018,0.9193548387096774,0.6221804320030929
384,1363422,42532,39,9,2,M ,2,CO  ,4561143213634220.0,0.0,1772.11,20.0,-155.178,366.2283333333333,15.0,12.0,0.0112859811185535,0.0,0.0,0.0,0.0,,,,,0.0,-217.3411111111111,220.9857142857143,9.0,7.0,0.0338598852447403,13634223.0,0.0,423.51,14.34,0,1,1,0.552270274083391,0.23278409595909935,0.14371257485029942,0.3064516129032258,0.46503498282229805
385,1363157,72194,32,2,0,M ,1,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-370.80872727272725,467.9426086956522,55.0,23.0,0.0120511339800129,13631572.0,1.0,9749.29,117.49,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.5543259798561437,0.18550236931087102,0.3293413173652695,0.3709677419354839,0.4754764141504922
386,1363218,21646,49,6,0,F ,1,CA  ,4561143213632180.0,1.0,632.92,1100.0,-111.03868852459016,532.105,61.0,12.0,1.7379763635214562,-102.3446551724138,145.9975,58.0,24.0,0.1352465136786113,13632182.0,1.0,2812.42,380.37,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7435351284296041,0.2688142050929111,0.7125748502994013,0.5806451612903225,0.40450011700507693
387,1362749,17412,33,2,2,F ,3,TN  ,4561143213627490.0,1.0,1391.01,3000.0,-112.9240625,193.29916666666668,32.0,12.0,2.156706278171976,-109.09907407407408,190.97136363636363,54.0,22.0,0.3520388014493031,13627492.0,1.0,2608.15,918.17,-57.202,24.991818181818186,5.0,11.0,0.924566768603466,13627493.0,0.0,147.15,136.05,1,1,1,0.6644000532094875,0.1622402702871801,0.5449101796407186,0.7258064516129032,0.30053941036224086
388,1362810,0,17,2,0,F ,1,IN  ,4561143213628100.0,1.0,2485.28,332.95,-128.47676470588237,548.1166666666667,34.0,12.0,0.1339688083435266,-76.08553571428571,98.68315789473684,56.0,19.0,0.1261134226024788,13628102.0,1.0,2730.32,344.33,-103.2425,56.54352941176471,4.0,17.0,3.9844218094667454,13628103.0,1.0,183.59,731.5,1,1,1,0.6300502314716604,0.27882021465144174,0.562874251497006,0.7741935483870968,0.5285009106047296
389,1363014,15399,60,0,0,M ,2,NY  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.2191666666666666,0.0,12.0,1.0152924758692872,13630143.0,1.0,171.98,174.61,0,0,1,1.0,8.688231245698546e-05,0.0,0.1935483870967742,0.4803194069029603
390,1363075,12560,46,6,1,M ,2,NY  ,4561143213630750.0,1.0,43.95,397.19,-111.46761904761904,363.015,42.0,12.0,9.037315130830487,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.8660273660164468,0.1439068410185822,0.251497005988024,0.1935483870967742,0.43183860760566906
391,1363483,9271,28,6,0,M ,2,DC  ,4561143213634830.0,1.0,946.26,1000.0,-120.48927272727272,554.3908333333334,55.0,12.0,1.0567920021981274,-31.745555555555555,195.7530769230769,72.0,13.0,2.7914131637168142,13634832.0,1.0,144.64,403.75,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.8170293659868025,0.29737294721795743,0.7604790419161677,0.4032258064516129,0.4149610491794382
392,1362932,18387,18,3,0,M ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-72.35448275862069,215.642,58.0,20.0,1.3023794044987649,13629322.0,1.0,384.55,500.83,-123.88692307692308,60.43217391304348,13.0,23.0,0.703594262074894,13629323.0,1.0,744.52,523.84,1,0,1,0.7641379778176504,0.10944165462760702,0.4251497005988024,0.6935483870967741,0.5523928386109971
393,1362606,36586,51,1,0,F ,1,AZ  ,4561143213626060.0,1.0,0.0,1232.96,-230.0542553191489,1368.5128571428572,47.0,7.0,,-193.95654545454548,275.3524,55.0,25.0,0.2586264663180355,13626062.0,1.0,5103.77,1319.97,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.49038254963659056,0.6516630338019859,0.6107784431137725,0.5161290322580645,0.4728921281019063
394,1362524,0,15,7,0,F ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-55.2925,53.74941176470588,8.0,17.0,4.192685404673213,13625243.0,1.0,147.65,619.05,0,0,1,0.9335440917476577,0.021307406177887532,0.04790419161676647,0.27419354838709675,0.5180018246009108
395,1362993,20702,30,0,1,F ,3,MI  ,,,,0.0,0.0,0.0,0.0,0.0,,-109.06792452830187,260.99791666666664,53.0,24.0,1.17614154003134,13629932.0,1.0,2744.1,3227.45,-101.70727272727272,70.34,11.0,20.0,2.9502979414951245,13629933.0,1.0,147.68,435.7,1,0,1,0.7466698526800957,0.13134937370956634,0.38323353293413176,0.7096774193548387,0.7760997629375395
396,1363197,19088,52,2,2,F ,2,CA  ,4561143213631970.0,1.0,132.93,645.09,-112.12857142857143,286.2658333333333,35.0,12.0,4.852854886030242,-87.00583333333334,127.70761904761903,60.0,21.0,0.0586241549763226,13631972.0,1.0,2696.67,158.09,-140.62,39.3029411764706,3.0,17.0,3.4406897235160043,13631973.0,1.0,100.91,347.2,1,1,1,0.5916500872417361,0.17968837074265354,0.5868263473053893,0.8064516129032258,0.4536617501924648
397,1363258,9005,26,5,1,F ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-37.281,240.0,30.0,4.0,0.0711731254030603,13632582.0,0.0,170.57,12.14,-115.35,58.37470588235294,8.0,17.0,1.089260413714933,13632583.0,1.0,776.38,845.68,1,0,1,0.8165532082567571,0.11828205821626651,0.22754491017964074,0.3387096774193548,0.5382462465110441
398,1363462,9495,25,4,2,F ,3,MD  ,4561143213634620.0,1.0,2822.43,3000.0,-101.405,219.51083333333327,24.0,12.0,1.0629138720889446,-10.0,3.4525,12.0,12.0,0.966791657182562,13634622.0,1.0,2504.19,2421.03,-122.96,116.93333333333334,3.0,18.0,6.80439362022269,13634623.0,1.0,299.07,2034.99,1,1,1,0.718317331689466,0.13474224363386095,0.23353293413173654,0.6774193548387096,0.5889654038031736
399,1362503,5787,18,3,0,M ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-68.51966666666667,123.5625,60.0,20.0,0.246125072949264,13625032.0,1.0,2176.17,535.61,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9176463954156336,0.048982794218857525,0.3592814371257485,0.3225806451612903,0.5109272567566192
400,1362585,28093,69,9,0,M ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-70.9676923076923,275.508125,65.0,16.0,0.4631095962244363,13625852.0,1.0,381.4,176.63,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9147041199280109,0.1092172608396421,0.38922155688622756,0.25806451612903225,0.4804906752040805
401,1362972,59047,55,5,0,M ,1,TX  ,4561143213629720.0,1.0,1837.24,711.32,-408.197,453.35833333333335,10.0,12.0,0.3871677080838649,0.0,0.0,0.0,0.0,,,,,0.0,-214.084,83.82866666666665,5.0,15.0,1.378616403134047,13629723.0,1.0,493.93,680.94,0,1,1,0.2520821260898709,0.21295231383344798,0.08982035928143713,0.43548387096774194,0.4629390657907677
402,1363054,9738,56,6,1,F ,2,WI  ,4561143213630540.0,1.0,875.7,917.3,-117.6547619047619,412.1075,42.0,12.0,1.047504853260249,-100.1217741935484,175.9735,62.0,20.0,0.0185011410314924,13630542.0,1.0,2738.75,50.67,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7382549622017052,0.23312777426015133,0.6227544910179641,0.5161290322580645,0.3920365327156369
403,1363441,7169,39,9,0,F ,1,AZ  ,4561143213634410.0,1.0,854.16,32.33,-107.97,389.9,32.0,11.0,0.0378500515125971,-30.65907692307692,156.3669230769231,65.0,13.0,1.37708943242988,13634412.0,1.0,105.89,145.82,-122.78375,85.00176470588235,8.0,17.0,4.904159284569307,13634413.0,0.0,118.53,581.29,1,1,1,0.685808620663102,0.25024828916923314,0.62874251497006,0.6612903225806451,0.5244226901671646
404,1362850,8961,86,6,0,M ,4,NV  ,4561143213628500.0,1.0,245.09,37.88,-123.32444444444442,111.60916666666668,9.0,12.0,0.1545554694193969,-73.03612903225806,47.583125,31.0,16.0,0.4396120500070821,13628502.0,1.0,2682.82,1179.4,0.0,0.15,0.0,12.0,1.0151962853524694,13628503.0,1.0,118.45,120.25,1,1,1,0.763994750547632,0.06316666207845835,0.23952095808383234,0.6451612903225806,0.5724956674206994
406,1362911,43737,66,6,0,M ,2,CA  ,4561143213629110.0,0.0,1328.83,67.61,-206.29162162162163,761.6866666666666,37.0,12.0,0.0508793449876959,-90.24157142857143,438.17785714285714,70.0,14.0,0.191615705042985,13629112.0,1.0,225.66,43.24,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.643597546301619,0.4756517313931765,0.6407185628742516,0.4193548387096774,0.4634486313797441
407,1362829,49553,53,3,1,F ,2,PA  ,4561143213628290.0,1.0,0.0,2033.41,-286.0351851851852,649.3888888888889,27.0,9.0,,-87.32075757575758,402.1605263157895,66.0,19.0,3.941910013786188,13628292.0,1.0,638.32,2516.2,-317.4755555555556,247.2594736842105,9.0,19.0,3.749249451091096,13628293.0,1.0,669.51,2510.16,1,1,1,0.16969146502781807,0.5148753750860289,0.6107784431137725,0.7580645161290323,0.719275992932215
408,1363176,2772,22,1,1,F ,4,NJ  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-54.86181818181819,39.73285714285714,11.0,14.0,0.7306178333048091,13631763.0,1.0,175.29,128.07,0,0,1,0.9340617270760484,0.01575094680955658,0.0658682634730539,0.22580645161290322,0.47637345307418116
409,1363298,56296,38,8,2,M ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-268.5162686567164,823.1076923076923,67.0,13.0,0.0227928629546274,13632982.0,0.0,7460.23,170.04,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.6772710129925028,0.32629733707448777,0.40119760479041916,0.2096774193548387,0.4799319335682478
410,1362768,0,16,1,0,M ,1,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-10.0,3.4633333333333334,12.0,12.0,0.9669571792422794,13627682.0,1.0,2512.8,2429.77,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,0.9879810266758887,0.0013729387474191324,0.07185628742514971,0.1935483870967742,0.6715260514347534
411,1362686,19019,70,0,0,F ,4,PA  ,4561143213626860.0,1.0,0.0,99.9,-77.14285714285714,73.56833333333333,7.0,6.0,,-47.573166666666665,126.502,60.0,20.0,0.0395890086462157,13626862.0,1.0,337.72,13.37,-121.71,36.68352941176471,5.0,17.0,1.102197206021972,13626863.0,1.0,147.46,162.53,1,1,1,0.7038212193466522,0.09385424978745797,0.4311377245508982,0.6935483870967741,0.4719586310745135
412,1362625,30165,37,7,3,M ,2,FL  ,4561143213626250.0,1.0,3191.36,735.29,-151.655,564.9641666666666,28.0,12.0,0.2304002055549985,-65.66384615384615,128.2257142857143,13.0,7.0,1.089835046910451,13626252.0,0.0,489.23,533.18,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,0.7388050585250281,0.27479516271753013,0.24550898203592816,0.3064516129032258,0.4483787166069205
